Sim,Dose,Rate
654,10,0.10957278081302524
654,25,0.1462861200285239
654,50,0.2724077984374715
654,100,0.7186702229455991
654,200,0.7516175298252582
654,400,0.7964017504004275
654,800,0.948553419983902
655,10,0.050039952866393074
655,25,0.07530868451737216
655,50,0.09710664951874365
655,100,0.16506268964637066
655,200,0.43336298600319784
655,400,0.648522283261214
655,800,0.7814679649383968
656,10,0.12048176214715639
656,25,0.2936002158550923
656,50,0.3176360331625655
656,100,0.6504776292244027
656,200,0.7785905103093018
656,400,0.7864098297498182
656,800,0.7880843349345684
657,10,0.06049101544606274
657,25,0.10799300401358639
657,50,0.45754896344242363
657,100,0.4891322950284806
657,200,0.7075680466703783
657,400,0.7505383737438263
657,800,0.9698316475346714
658,10,0.046176177680116316
658,25,0.0510840214002895
658,50,0.14993735883786843
658,100,0.19529157181208268
658,200,0.2104544244518418
658,400,0.213661186640725
658,800,0.241799215405598
659,10,0.013614002843003107
659,25,0.039019156226564204
659,50,0.04038422621804549
659,100,0.0744398401534543
659,200,0.10206133071305745
659,400,0.3522933583707246
659,800,0.3766023500809893
660,10,0.1774149598144185
660,25,0.4738709924926321
660,50,0.5626022955674604
660,100,0.6615030653073517
660,200,0.6899004640461108
660,400,0.7205433200961567
660,800,0.8761117177843012
661,10,0.43843984592474394
661,25,0.4630777845238044
661,50,0.48160629999095195
661,100,0.48492138291883996
661,200,0.5341042297616805
661,400,0.6753769475057569
661,800,0.7342720785046333
662,10,0.07802551487830463
662,25,0.45606545572528623
662,50,0.5458350642931095
662,100,0.6112293823395444
662,200,0.7241901670389044
662,400,0.7957736945959538
662,800,0.8900284152481114
663,10,0.09105594244416293
663,25,0.21007092223017645
663,50,0.23100942618369957
663,100,0.4867455928263805
663,200,0.5320661928432405
663,400,0.7284941649823478
663,800,0.8480149804377112
664,10,0.014498183490318341
664,25,0.02054292529658364
664,50,0.08542342994190016
664,100,0.169382935909664
664,200,0.1891797307484699
664,400,0.22136536911358926
664,800,0.2370160552271196
665,10,0.07168377429461116
665,25,0.07346455112164046
665,50,0.1150041159515247
665,100,0.1958743599169249
665,200,0.6086908180864085
665,400,0.6417916497179355
665,800,0.6560953866389339
666,10,0.00769161209711371
666,25,0.0352334283932706
666,50,0.18931654154475824
666,100,0.6840748083476729
666,200,0.7821584252910213
666,400,0.7906883302291714
666,800,0.829643084731393
667,10,0.024770694062191255
667,25,0.05532407499558481
667,50,0.05664495709710077
667,100,0.21905641978262508
667,200,0.2192289084862296
667,400,0.2785156014867911
667,800,0.5364703409578517
668,10,0.02274810400014766
668,25,0.58339008085047
668,50,0.5905747736797058
668,100,0.6197777987338394
668,200,0.6292651151333345
668,400,0.844841092605862
668,800,0.8790471726859072
669,10,0.21916663878724474
669,25,0.29040709993053304
669,50,0.30845034851481734
669,100,0.39555604693321084
669,200,0.4206777471268626
669,400,0.6645127757750358
669,800,0.7036159119873399
670,10,0.09640717324111789
670,25,0.2968418254036755
670,50,0.3001230015100411
670,100,0.325297230112927
670,200,0.48476512494875545
670,400,0.6371084618529084
670,800,0.7125143488653239
671,10,0.005307117258046754
671,25,0.17874425783599848
671,50,0.1842211812870243
671,100,0.31950486240547066
671,200,0.3210158726860289
671,400,0.47375426681344657
671,800,0.499376087439182
672,10,0.10556762184636714
672,25,0.15206058054887048
672,50,0.24332405492769704
672,100,0.3152477039383063
672,200,0.6247121923018861
672,400,0.7219466699049398
672,800,0.7446304507386637
673,10,0.03902417399506694
673,25,0.46126203433990676
673,50,0.614703028247158
673,100,0.790656558232941
673,200,0.8912282148706704
673,400,0.9043510852135852
673,800,0.9099993687922061
674,10,0.28608576217930076
674,25,0.5437333730931141
674,50,0.6618149954919587
674,100,0.7214344077340552
674,200,0.7691119736519645
674,400,0.7992464558260136
674,800,0.8760833598274017
675,10,0.09300236429670627
675,25,0.12953948397629392
675,50,0.1470452339900769
675,100,0.16286996837313505
675,200,0.22566282370029403
675,400,0.24611319943722826
675,800,0.2558124741382587
676,10,0.00816142973976296
676,25,0.034036828098844146
676,50,0.13079254334985319
676,100,0.159141705220897
676,200,0.16664202016027985
676,400,0.3121130500902062
676,800,0.4812385366708001
677,10,0.05824902789059763
677,25,0.07058255147465896
677,50,0.14697820369321163
677,100,0.3340718123474661
677,200,0.41558227049254365
677,400,0.5073439813995312
677,800,0.748247753450251
678,10,0.017289417349676282
678,25,0.06292199982747647
678,50,0.1623965215000974
678,100,0.2239527854553473
678,200,0.22503438610369933
678,400,0.3116410392288328
678,800,0.32526527146836354
679,10,0.004324995672002483
679,25,0.01361708227998307
679,50,0.05714681589417498
679,100,0.09898382901761571
679,200,0.10247439699082035
679,400,0.11678896601971896
679,800,0.16143717103995323
680,10,0.05481550821518503
680,25,0.06390848483554017
680,50,0.19852051189136388
680,100,0.25411271045200234
680,200,0.2727087473841446
680,400,0.3548254664597312
680,800,0.3930453493956665
681,10,0.0064740837254235175
681,25,0.09735495785109047
681,50,0.12265741779840583
681,100,0.12870194106642005
681,200,0.1799661065157568
681,400,0.23058121675604265
681,800,0.24033213830286249
682,10,0.057941878712396144
682,25,0.1272760066584437
682,50,0.14025105644451114
682,100,0.146543428219114
682,200,0.15628959268845902
682,400,0.17456252537659267
682,800,0.27087401385366905
683,10,0.015625564549181813
683,25,0.0898543040043802
683,50,0.11128612191172285
683,100,0.18371004068303057
683,200,0.2216358446641504
683,400,0.6268356352658786
683,800,0.7081359488039192
684,10,0.27670251583224703
684,25,0.38315847402830183
684,50,0.4862559486482056
684,100,0.6376137027613192
684,200,0.6794136374150982
684,400,0.738594066255001
684,800,0.8935745870868496
685,10,0.08622826411533177
685,25,0.10544364979172027
685,50,0.11437767722082584
685,100,0.12359429227210013
685,200,0.19990777037883808
685,400,0.3746303408262613
685,800,0.5448029501857354
686,10,0.05156188001620085
686,25,0.11622660444766894
686,50,0.1413688529380772
686,100,0.22325592488881899
686,200,0.5038129716269817
686,400,0.7399612912272499
686,800,0.7463848380487099
687,10,0.053750946695384196
687,25,0.056841249793102074
687,50,0.06903739430290236
687,100,0.10267650895088908
687,200,0.10270139008489505
687,400,0.14814763165248807
687,800,0.18887878041676961
688,10,0.014968167944159772
688,25,0.14722425610395978
688,50,0.33836388228241604
688,100,0.40748548832839865
688,200,0.4633226416746075
688,400,0.6201729401255055
688,800,0.7665832373026886
689,10,0.07522772564603765
689,25,0.17869180286014338
689,50,0.17940749231859365
689,100,0.21744264688268194
689,200,0.30412193668883963
689,400,0.6273620075956354
689,800,0.6449991741737653
690,10,0.046914804274683794
690,25,0.047831430668047244
690,50,0.06867598596295957
690,100,0.12996095280489378
690,200,0.13782056625618577
690,400,0.2268316941498778
690,800,0.25411235252664743
691,10,0.15907951140823853
691,25,0.4091595783312848
691,50,0.5926963168761697
691,100,0.7096122223051501
691,200,0.720642612653916
691,400,0.7915445511256105
691,800,0.8510965808861394
692,10,0.061273148110409084
692,25,0.07478436105975757
692,50,0.10194570667576625
692,100,0.15359390767148406
692,200,0.18582303380167858
692,400,0.6184046060936613
692,800,0.7859811425265227
693,10,0.04045667736245346
693,25,0.15388432816813663
693,50,0.18058267298008726
693,100,0.2520200678850348
693,200,0.26712194775023057
693,400,0.3027211043288349
693,800,0.7658813662478982
694,10,0.13607604858203476
694,25,0.4238815870462132
694,50,0.49167628156052884
694,100,0.5034383718281183
694,200,0.5077885858646614
694,400,0.5083883144033785
694,800,0.6374402334279261
695,10,0.1897913216428986
695,25,0.1964222582670913
695,50,0.21943331638695796
695,100,0.23349572265447324
695,200,0.2575395613192732
695,400,0.748601398657579
695,800,0.917654855844936
696,10,0.09686746428974868
696,25,0.2733981936507645
696,50,0.28627411367452427
696,100,0.3283274925261933
696,200,0.5866065916788871
696,400,0.6043797446072675
696,800,0.6799482491022854
697,10,0.026594382460818616
697,25,0.05884871677261796
697,50,0.09957577057072402
697,100,0.22134496173616944
697,200,0.24185081226348693
697,400,0.5719430646144413
697,800,0.5773805534727479
698,10,0.010815222991989414
698,25,0.15598138342072512
698,50,0.28734359171816926
698,100,0.5342841769897063
698,200,0.5650939855649384
698,400,0.6511004307022357
698,800,0.8442218663972324
699,10,0.09523315994041058
699,25,0.12095084716101996
699,50,0.1264552139081492
699,100,0.16834157294425617
699,200,0.20481783682295907
699,400,0.23004292855077632
699,800,0.26623801193071817
700,10,0.018189142617488552
700,25,0.052922592765239244
700,50,0.05645713452241862
700,100,0.2075824170458366
700,200,0.6027804592628934
700,400,0.7556691880694051
700,800,0.8349064279744459
701,10,0.021296772854357476
701,25,0.03237683671594271
701,50,0.12196802174250937
701,100,0.164767902744002
701,200,0.3825571630009662
701,400,0.575048004148389
701,800,0.7572794628210271
702,10,0.0850686361691601
702,25,0.17266238434070305
702,50,0.6066575531834058
702,100,0.6489734974616721
702,200,0.706912579210543
702,400,0.7180653798839464
702,800,0.7340194287003753
703,10,0.031094669508767808
703,25,0.07603903823220952
703,50,0.15208612110120104
703,100,0.1673066633192972
703,200,0.2841559820881686
703,400,0.32012018282709276
703,800,0.49308789905574746
704,10,0.018996571857824676
704,25,0.041572300855294043
704,50,0.04207506340698649
704,100,0.0755627980965259
704,200,0.13987807621919823
704,400,0.15107559224292869
704,800,0.21122474418604542
705,10,0.04247676110936591
705,25,0.05515585110870964
705,50,0.10699452673384922
705,100,0.13976104450652085
705,200,0.15627149866170947
705,400,0.1674950271181288
705,800,0.19164044034393013
706,10,0.04058083571126876
706,25,0.05546481256458926
706,50,0.0591426665748806
706,100,0.08457693763202213
706,200,0.10209870428749954
706,400,0.19274979352738134
706,800,0.2533692281965772
707,10,0.002048784713251008
707,25,0.060271712923076044
707,50,0.12683692827317009
707,100,0.1899620951973251
707,200,0.204311955366847
707,400,0.27630585954164616
707,800,0.2913559189956196
708,10,0.078185699200659
708,25,0.21703879007288523
708,50,0.4272057568597196
708,100,0.5928543901984974
708,200,0.7433524303978511
708,400,0.8261269677900221
708,800,0.9608896290528302
709,10,0.10060056596827517
709,25,0.10744653064320522
709,50,0.1830978473752975
709,100,0.18533475132382995
709,200,0.21663416641478508
709,400,0.2287186501234134
709,800,0.415968701592093
710,10,0.2907020470006201
710,25,0.31109111823957125
710,50,0.3191558502509258
710,100,0.39145376016217187
710,200,0.45496490725818056
710,400,0.8484117193084738
710,800,0.9837391141179425
711,10,0.03585142938487508
711,25,0.10301018610073531
711,50,0.14178534876238677
711,100,0.1922264214853299
711,200,0.2198783177504875
711,400,0.22925663863607634
711,800,0.3995371240874927
712,10,0.04731966053551323
712,25,0.060071513723660055
712,50,0.060745775037823274
712,100,0.08931645305172252
712,200,0.13681533129140017
712,400,0.19654329987276206
712,800,0.7857506989605603
713,10,0.08926819222291688
713,25,0.22970090441068997
713,50,0.22998682987498303
713,100,0.25653790124335285
713,200,0.5049803060362158
713,400,0.5773250963405089
713,800,0.5877449074896316
714,10,0.0163638629112888
714,25,0.042877650223571324
714,50,0.17919234632935357
714,100,0.1973006324804293
714,200,0.2370612535048891
714,400,0.42033736654110854
714,800,0.5303812146153138
715,10,0.07226425122178029
715,25,0.17807900586109746
715,50,0.18945374712110302
715,100,0.3369380889319912
715,200,0.3569549959486792
715,400,0.6796146018434243
715,800,0.7778425836860599
716,10,0.03941013083176334
716,25,0.06347241400036002
716,50,0.08185798521357138
716,100,0.09079877478595869
716,200,0.11677852170228362
716,400,0.20481902061690876
716,800,0.2339925116616326
717,10,0.2643373695147889
717,25,0.4884581930201444
717,50,0.5633571890730987
717,100,0.5683497139780913
717,200,0.5792412772422101
717,400,0.6676364572450967
717,800,0.8878578255538969
718,10,0.005248964064880344
718,25,0.10880471356561536
718,50,0.18526033105021678
718,100,0.22255448917287293
718,200,0.5701566234259532
718,400,0.5832158528188542
718,800,0.94492114284607
719,10,0.17142946909825835
719,25,0.36145606994653307
719,50,0.5053559870249256
719,100,0.5272225343680974
719,200,0.5722045193748004
719,400,0.6102628398193287
719,800,0.7523516922359582
720,10,0.24433284771647412
720,25,0.27607092504248104
720,50,0.6039992456356683
720,100,0.7135352784814114
720,200,0.7395072044644377
720,400,0.8859490633056375
720,800,0.9031524678921772
721,10,0.023422040666617697
721,25,0.046563650702237606
721,50,0.07350572341952005
721,100,0.07521589888939226
721,200,0.19375918391035185
721,400,0.8542894103533627
721,800,0.8946938433007353
722,10,0.013177952713746936
722,25,0.04234141537159414
722,50,0.11944716006837354
722,100,0.18516545177557772
722,200,0.19534136666535418
722,400,0.2018202888202388
722,800,0.23910584392064646
723,10,0.07317073260458078
723,25,0.12805932833193298
723,50,0.15307193034150937
723,100,0.2451018300392737
723,200,0.28830726944895146
723,400,0.6710140647664699
723,800,0.7277908859161836
724,10,0.0036651392120402677
724,25,0.04028894426652489
724,50,0.045562242055935454
724,100,0.11366613271324635
724,200,0.1334529808490077
724,400,0.1621209516986098
724,800,0.19326828235770782
725,10,0.07784385029538904
725,25,0.24590907334450002
725,50,0.3074487087042145
725,100,0.4979505270337358
725,200,0.5894164659093638
725,400,0.6087196196030773
725,800,0.8722578001615783
726,10,0.0030019765886101476
726,25,0.033949233148077906
726,50,0.11656958229407256
726,100,0.15946064885909034
726,200,0.1923229170562195
726,400,0.287065547543467
726,800,0.29911059474586793
727,10,0.08989131558731717
727,25,0.15259428263727304
727,50,0.19017195652680458
727,100,0.24954539036657222
727,200,0.26281017250989663
727,400,0.4625669009522883
727,800,0.566619206782121
728,10,0.027249611365377447
728,25,0.15387038243615697
728,50,0.20376033073947006
728,100,0.6293997175530304
728,200,0.6779292989228582
728,400,0.8372302815160553
728,800,0.8485931386309099
729,10,0.02446498597877338
729,25,0.0847596423288122
729,50,0.18357188833948965
729,100,0.2703646053611816
729,200,0.30396356557758786
729,400,0.4663151266357242
729,800,0.5208766878354251
730,10,0.0028870792237003524
730,25,0.028740001500026542
730,50,0.043104581186626315
730,100,0.06260282216934866
730,200,0.11188472821313149
730,400,0.1895700120594553
730,800,0.21221952324624246
731,10,0.019181056459991318
731,25,0.21111964204835465
731,50,0.3261585987528718
731,100,0.3676814013563392
731,200,0.4981132535722641
731,400,0.5065506950159591
731,800,0.6950944926264856
732,10,0.20333192902121108
732,25,0.3184810438071922
732,50,0.3926718388412898
732,100,0.7024106672432469
732,200,0.7072405066955517
732,400,0.7213781352588865
732,800,0.7443130257481686
733,10,0.2811222466335602
733,25,0.33661210129645897
733,50,0.46811272355824923
733,100,0.4761759064399142
733,200,0.5563197233904297
733,400,0.6718155530305099
733,800,0.6987596995630646
734,10,0.014181152302001343
734,25,0.5433376206446136
734,50,0.5781187582342466
734,100,0.5993841164784919
734,200,0.6191388293935277
734,400,0.6392167487888587
734,800,0.8308085690168053
735,10,0.017671004687342135
735,25,0.04105633068870876
735,50,0.055785583207861575
735,100,0.06907884029392491
735,200,0.09357809827227845
735,400,0.2321248654222022
735,800,0.23778958879627768
736,10,0.20276462134532997
736,25,0.23838565717090657
736,50,0.3844560338022087
736,100,0.48562815199698967
736,200,0.497818485596037
736,400,0.6912164283960656
736,800,0.7380612367761099
737,10,0.052272541498346696
737,25,0.07085428185958326
